"Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-02-09,"AQS",370119991,1,0.043,"ppm",40,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-10,"AQS",370119991,1,0.033,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-11,"AQS",370119991,1,0.03,"ppm",28,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-12,"AQS",370119991,1,0.029,"ppm",27,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-13,"AQS",370119991,1,0.041,"ppm",38,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-14,"AQS",370119991,1,0.032,"ppm",30,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-15,"AQS",370119991,1,0.031,"ppm",29,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-16,"AQS",370119991,1,0.039,"ppm",36,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-17,"AQS",370119991,1,0.034,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-18,"AQS",370119991,1,0.043,"ppm",40,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-19,"AQS",370119991,1,0.031,"ppm",29,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-20,"AQS",370119991,1,0.035,"ppm",32,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-02-28,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",16,94,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-01,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-04,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-05,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-06,"AQS",370119991,1,0.047,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-07,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-08,"AQS",370119991,1,0.043,"ppm",40,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-09,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-10,"AQS",370119991,1,0.053,"ppm",49,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-11,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-12,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-13,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-14,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-15,"AQS",370119991,1,0.06,"ppm",67,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-16,"AQS",370119991,1,0.056,"ppm",54,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-17,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-18,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-19,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-20,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-21,"AQS",370119991,1,0.037,"ppm",34,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-22,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-23,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-26,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-27,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-28,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",15,88,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-30,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-03-31,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-01,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-02,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-03,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-05,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-06,"AQS",370119991,1,0.059,"ppm",64,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-07,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-08,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-09,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-10,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-11,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-12,"AQS",370119991,1,0.059,"ppm",64,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-13,"AQS",370119991,1,0.065,"ppm",84,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-14,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-15,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-16,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-17,"AQS",370119991,1,0.061,"ppm",71,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-18,"AQS",370119991,1,0.062,"ppm",74,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-20,"AQS",370119991,1,0.057,"ppm",58,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-21,"AQS",370119991,1,0.062,"ppm",74,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-22,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-23,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-24,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-25,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-26,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-27,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-28,"AQS",370119991,1,0.061,"ppm",71,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-29,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-04-30,"AQS",370119991,1,0.058,"ppm",61,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-01,"AQS",370119991,1,0.064,"ppm",80,"Cranberry",14,82,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-02,"AQS",370119991,1,0.06,"ppm",67,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-03,"AQS",370119991,1,0.063,"ppm",77,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-04,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-05,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-06,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-07,"AQS",370119991,1,0.059,"ppm",64,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-08,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-09,"AQS",370119991,1,0.059,"ppm",64,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-10,"AQS",370119991,1,0.06,"ppm",67,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-11,"AQS",370119991,1,0.066,"ppm",87,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-12,"AQS",370119991,1,0.062,"ppm",74,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-13,"AQS",370119991,1,0.058,"ppm",61,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-14,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-15,"AQS",370119991,1,0.039,"ppm",36,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-16,"AQS",370119991,1,0.029,"ppm",27,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-17,"AQS",370119991,1,0.03,"ppm",28,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-18,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-19,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-20,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-21,"AQS",370119991,1,0.039,"ppm",36,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-22,"AQS",370119991,1,0.031,"ppm",29,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-23,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-24,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-25,"AQS",370119991,1,0.041,"ppm",38,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-26,"AQS",370119991,1,0.03,"ppm",28,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-27,"AQS",370119991,1,0.033,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-28,"AQS",370119991,1,0.024,"ppm",22,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-29,"AQS",370119991,1,0.031,"ppm",29,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-30,"AQS",370119991,1,0.034,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-05-31,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-01,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-02,"AQS",370119991,1,0.051,"ppm",47,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-03,"AQS",370119991,1,0.053,"ppm",49,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-04,"AQS",370119991,1,0.056,"ppm",54,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-05,"AQS",370119991,1,0.055,"ppm",51,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-06,"AQS",370119991,1,0.064,"ppm",80,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-07,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-08,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-09,"AQS",370119991,1,0.041,"ppm",38,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-10,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-11,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-12,"AQS",370119991,1,0.033,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-13,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-14,"AQS",370119991,1,0.051,"ppm",47,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-15,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-16,"AQS",370119991,1,0.052,"ppm",48,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-17,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-18,"AQS",370119991,1,0.043,"ppm",40,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-19,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-20,"AQS",370119991,1,0.036,"ppm",33,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-21,"AQS",370119991,1,0.023,"ppm",21,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-22,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-23,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-24,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-25,"AQS",370119991,1,0.029,"ppm",27,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-26,"AQS",370119991,1,0.027,"ppm",25,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-27,"AQS",370119991,1,0.037,"ppm",34,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-28,"AQS",370119991,1,0.041,"ppm",38,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-29,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-06-30,"AQS",370119991,1,0.051,"ppm",47,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-01,"AQS",370119991,1,0.038,"ppm",35,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-02,"AQS",370119991,1,0.028,"ppm",26,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-03,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-04,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-05,"AQS",370119991,1,0.026,"ppm",24,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-06,"AQS",370119991,1,0.038,"ppm",35,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-07,"AQS",370119991,1,0.037,"ppm",34,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-08,"AQS",370119991,1,0.041,"ppm",38,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-09,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-10,"AQS",370119991,1,0.053,"ppm",49,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-11,"AQS",370119991,1,0.05,"ppm",46,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-12,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-13,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-14,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-15,"AQS",370119991,1,0.037,"ppm",34,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-16,"AQS",370119991,1,0.036,"ppm",33,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-19,"AQS",370119991,1,0.045,"ppm",42,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-20,"AQS",370119991,1,0.054,"ppm",50,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-21,"AQS",370119991,1,0.048,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-22,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-23,"AQS",370119991,1,0.046,"ppm",43,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-24,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-25,"AQS",370119991,1,0.039,"ppm",36,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-26,"AQS",370119991,1,0.044,"ppm",41,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-27,"AQS",370119991,1,0.049,"ppm",45,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-28,"AQS",370119991,1,0.047,"ppm",44,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-29,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-30,"AQS",370119991,1,0.04,"ppm",37,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-07-31,"AQS",370119991,1,0.038,"ppm",35,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-01,"AQS",370119991,1,0.036,"ppm",33,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-02,"AQS",370119991,1,0.029,"ppm",27,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-03,"AQS",370119991,1,0.026,"ppm",24,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-04,"AQS",370119991,1,0.026,"ppm",24,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-05,"AQS",370119991,1,0.034,"ppm",31,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-06,"AQS",370119991,1,0.038,"ppm",35,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-07,"AQS",370119991,1,0.035,"ppm",32,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-08,"AQS",370119991,1,0.038,"ppm",35,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-09,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-19,"AQS",370119991,1,0.036,"ppm",33,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-20,"AQS",370119991,1,0.037,"ppm",34,"Cranberry",17,100,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-21,"AQS",370119991,1,0.042,"ppm",39,"Cranberry",14,82,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
2018-08-28,"AQS",370119991,1,0.039,"ppm",36,"Cranberry",16,94,44201,"Ozone",NA,"",37,"North Carolina",11,"Avery",36.1058,-82.0454
